country,city,city_en,peopleNum,hotSpot,cityDetail,imgUrl
韩国,金堤市,gimje-si,11人去过,,//place.qyer.com/gimje-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,富川市,bucheon-si,6人去过,,//place.qyer.com/bucheon-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,平昌郡,pyeongchang-gun,6人去过,,//place.qyer.com/pyeongchang-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,利川市,icheon,6人去过,利川清江古河床|芝山滑雪场,//place.qyer.com/icheon/,https://pic.qyer.com/album/user/3615/28/Qk9URxgPZE4/index/cover
韩国,加平郡,gapyeong-gun,5人去过,,//place.qyer.com/gapyeong-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,城南市,seongnam,4人去过,,//place.qyer.com/seongnam/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,龟尾市,gumi-si,4人去过,,//place.qyer.com/gumi-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,龙仁市,yongin-si,3人去过,,//place.qyer.com/yongin-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,金海市,gimhae-si,3人去过,,//place.qyer.com/gimhae-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,安养市,anyang,2人去过,,//place.qyer.com/anyang/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,原州市,wonju-si,2人去过,,//place.qyer.com/wonju-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,高城郡,goseong-gun,1人去过,,//place.qyer.com/goseong-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,骊州市,yeoju-si,1人去过,,//place.qyer.com/yeoju-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,求礼郡,gurye,1人去过,,//place.qyer.com/gurye/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,保宁市,boryeong-si,1人去过,,//place.qyer.com/boryeong-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,高敞郡,gochang-gun,1人去过,,//place.qyer.com/gochang-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,罗州市,naju-si,0人去过,,//place.qyer.com/naju-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,密阳市,miryang-si,0人去过,,//place.qyer.com/miryang-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,永川市,yeongcheon-si,0人去过,,//place.qyer.com/yeongcheon-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,唐津市,dangjin-si,0人去过,,//place.qyer.com/dangjin-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,莞岛郡,wando,0人去过,,//place.qyer.com/wando/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,益山市,iksan-si,0人去过,,//place.qyer.com/iksan-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,镇安郡,jinan-gun,0人去过,,//place.qyer.com/jinan-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,潭阳郡,damyang,0人去过,,//place.qyer.com/damyang/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,长水郡,jangsu-gun,0人去过,,//place.qyer.com/jangsu-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,杨州,yangju,0人去过,,//place.qyer.com/yangju/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,盈德郡,yeongdeok,0人去过,,//place.qyer.com/yeongdeok/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,奉化郡,bonghwa,0人去过,,//place.qyer.com/bonghwa/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,,gwangju,0人去过,,//place.qyer.com/gwangju-73604/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,乌山,osan,0人去过,,//place.qyer.com/osan/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,安山市,ansan,0人去过,,//place.qyer.com/ansan/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,南杨州市,namyangju-si,0人去过,MBC大长今主题村,//place.qyer.com/namyangju-si/,https://pic.qyer.com/album/user/3698/43/Qk9cSh4EYkg/index/cover
韩国,果川市,gwacheon,0人去过,,//place.qyer.com/gwacheon/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,涟川郡,yeoncheon-gun,0人去过,,//place.qyer.com/yeoncheon-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,安城市,anseong-si,0人去过,,//place.qyer.com/anseong-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,居昌郡,geochang,0人去过,,//place.qyer.com/geochang/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,咸阳郡,hamyang,0人去过,,//place.qyer.com/hamyang/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,东豆川市,dongducheon,0人去过,,//place.qyer.com/dongducheon/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,光阳市,gwangyang,0人去过,,//place.qyer.com/gwangyang/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,高兴郡,goheung-gun,0人去过,,//place.qyer.com/goheung-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,海南郡,haenam-gun,0人去过,,//place.qyer.com/haenam-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,槐山郡,goesan-gun,0人去过,,//place.qyer.com/goesan-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,燕岐郡,yeongi-gun,0人去过,,//place.qyer.com/yeongi-gun/,https://static.qyer.com/images/place/no/poi_200_133.png
